raspPI_filestart,spp,hatchdate,f_status,tagdate,staff,trialdate,accstart,trialstart,trialend,tunneltemp,tagID,treatment,trialID,holdingtank,fl_mm,mass_g,sex,burstnumb,startside,burstFrom,burstTo,stalledAt,burstQual,stimQual,nFalseStart,Notes
T36_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,13:31:00,13:42:00,13:50:00,12.6,N/A,FC,t36,1,79,3.79,F,6,R,5,14,,G,G,,
T36_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,13:31:00,13:42:00,13:50:00,12.6,N/A,FC,t36,1,79,3.79,F,7,L,0,14,,G,G,,
T36_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,13:31:00,13:42:00,13:50:00,12.6,N/A,FC,t36,1,79,3.79,F,8,R,0,14,,P,P,,
T36_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,13:31:00,13:42:00,13:50:00,12.6,N/A,FC,t36,1,79,3.79,F,9,L,0,14,,P,P,,FAIL DISREGARD
T36_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,13:31:00,13:42:00,13:50:00,12.6,N/A,FC,t36,1,79,3.79,F,10,L,0,14,,P,P,,
T37_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,13:51:00,14:02:00,14:15:00,12.9,06CE,VT,t37,3,79,3.32,F,1,L,0,14,,P,P,,FAIL DISREGARD
T37_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,13:51:00,14:02:00,14:15:00,12.9,06CE,VT,t37,3,79,3.32,F,2,R,0,14,,P,P,,
T37_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,13:51:00,14:02:00,14:15:00,12.9,06CE,VT,t37,3,79,3.32,F,3,L,0,14,,P,P,,FAIL DISREGARD
T37_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,13:51:00,14:02:00,14:15:00,12.9,06CE,VT,t37,3,79,3.32,F,4,R,0,14,,P,P,,FAIL DISREGARD
T37_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,13:51:00,14:02:00,14:15:00,12.9,06CE,VT,t37,3,79,3.32,F,5,L,0,14,,P,P,1,FAIL DISREGARD
T37_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,13:51:00,14:02:00,14:15:00,12.9,06CE,VT,t37,3,79,3.32,F,6,L,0,14,,P,P,,FAIL DISREGARD
T37_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,13:51:00,14:02:00,14:15:00,12.9,06CE,VT,t37,3,79,3.32,F,7,L,0,14,,P,P,,
T37_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,13:51:00,14:02:00,14:15:00,12.9,06CE,VT,t37,3,79,3.32,F,8,R,4,14,,G,G,,
T37_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,13:51:00,14:02:00,14:15:00,12.9,06CE,VT,t37,3,79,3.32,F,9,L,0,14,,P,P,,
T37_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,13:51:00,14:02:00,14:15:00,12.9,06CE,VT,t37,3,79,3.32,F,10,R,11,14,,G,G,,"LASER 12 MALFUNCTIONED , MISSED 10 &11"
T37_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,13:51:00,14:02:00,14:15:00,12.9,06CE,VT,t37,3,79,3.32,F,11,L,8,14,,G,G,,
T38_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,14:16:00,14:27:00,14:35:00,12.3,219,LT,t38,2,81,4.09,M,1,R,6,14,,G,G,,
T38_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,14:16:00,14:27:00,14:35:00,12.3,219,LT,t38,2,81,4.09,M,2,L,0,14,,G,G,,
T38_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,14:16:00,14:27:00,14:35:00,12.3,219,LT,t38,2,81,4.09,M,3,R,0,14,,P,P,,
T38_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,14:16:00,14:27:00,14:35:00,12.3,219,LT,t38,2,81,4.09,M,4,L,0,14,,P,P,,
T38_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,14:16:00,14:27:00,14:35:00,12.3,219,LT,t38,2,81,4.09,M,5,R,0,14,,P,P,,FAIL DISREGARD
T38_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,14:16:00,14:27:00,14:35:00,12.3,219,LT,t38,2,81,4.09,M,6,R,0,14,,F,G,,
T38_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,14:16:00,14:27:00,14:35:00,12.3,219,LT,t38,2,81,4.09,M,7,L,7,14,,G,G,,
T38_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,14:16:00,14:27:00,14:35:00,12.3,219,LT,t38,2,81,4.09,M,8,R,0,14,,P,P,,
T39_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,14:37:00,14:48:00,14:57:00,12.6,249,VT,t39,3,70,2.63,F,1,L,0,14,,P,P,1,FAIL DISREGARD
T39_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,14:37:00,14:48:00,14:57:00,12.6,249,VT,t39,3,70,2.63,F,2,R,0,14,,P,P,,
T39_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,14:37:00,14:48:00,14:57:00,12.6,249,VT,t39,3,70,2.63,F,3,L,6,14,,G,G,,"LASER 13 MALFUNCTIONED, MISSED 12"
T39_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,14:37:00,14:48:00,14:57:00,12.6,249,VT,t39,3,70,2.63,F,4,R,0,14,,P,P,,FAIL DISREGARD
T39_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,14:37:00,14:48:00,14:57:00,12.6,249,VT,t39,3,70,2.63,F,5,L,3,14,,G,G,,"LASER 10 & 13 MALFUNCTIONED, MISSED 6,7,8,9,12"
T39_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,14:37:00,14:48:00,14:57:00,12.6,249,VT,t39,3,70,2.63,F,6,R,5,14,,G,G,,
T39_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,14:37:00,14:48:00,14:57:00,12.6,249,VT,t39,3,70,2.63,F,7,L,0,14,,F,P,,
T39_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,14:37:00,14:48:00,14:57:00,12.6,249,VT,t39,3,70,2.63,F,8,R,4,14,,G,G,,
T40_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,14:58:00,15:11:00,15:18:00,12.4,742,VT,t40,3,69,2.16,M,1,L,0,14,,P,P,,FAIL DISREGARD
T40_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,14:58:00,15:11:00,15:18:00,12.4,742,VT,t40,3,69,2.16,M,2,L,0,14,,G,P,,MISSED 7
T40_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,14:58:00,15:11:00,15:18:00,12.4,742,VT,t40,3,69,2.16,M,3,R,2,14,,G,G,,
T40_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,14:58:00,15:11:00,15:18:00,12.4,742,VT,t40,3,69,2.16,M,4,L,0,14,,P,P,,FAIL DISREGARD
T40_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,14:58:00,15:11:00,15:18:00,12.4,742,VT,t40,3,69,2.16,M,5,R,0,14,,P,P,,
T40_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,14:58:00,15:11:00,15:18:00,12.4,742,VT,t40,3,69,2.16,M,6,L,0,14,,P,P,,FAIL DISREGARD
T40_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,14:58:00,15:11:00,15:18:00,12.4,742,VT,t40,3,69,2.16,M,7,L,5,14,,G,G,,
T40_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,14:58:00,15:11:00,15:18:00,12.4,742,VT,t40,3,69,2.16,M,8,R,3,14,,G,G,,
T41_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,15:21:00,15:35:00,15:42:00,12.5,009A,LT,t41,2,77,3.74,F,1,L,0,14,,G,G,,"MISSED 7,8,9,10, 11, 12, 13"
T41_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,15:21:00,15:35:00,15:42:00,12.5,009A,LT,t41,2,77,3.74,F,2,R,3,14,,G,G,,
T41_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,15:21:00,15:35:00,15:42:00,12.5,009A,LT,t41,2,77,3.74,F,3,L,4,14,,G,G,,"LASER 12 MALFUNCTIONED, MISSED 10 & 11"
T41_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,15:21:00,15:35:00,15:42:00,12.5,009A,LT,t41,2,77,3.74,F,4,R,4,14,,G,G,,
T41_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,15:21:00,15:35:00,15:42:00,12.5,009A,LT,t41,2,77,3.74,F,5,L,1,14,,G,G,,
T41_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,15:21:00,15:35:00,15:42:00,12.5,009A,LT,t41,2,77,3.74,F,6,R,9,14,,G,G,,
T41_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,15:21:00,15:35:00,15:42:00,12.5,009A,LT,t41,2,77,3.74,F,7,L,5,14,,G,G,,
T41_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,15:21:00,15:35:00,15:42:00,12.5,009A,LT,t41,2,77,3.74,F,8,R,6,14,,G,G,,
T42_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,15:43:00,15:55:00,16:01:00,12.5,NA,FC,t42,1,79,4.19,F,1,L,0,14,,P,G,,
T42_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,15:43:00,15:55:00,16:01:00,12.5,NA,FC,t42,1,79,4.19,F,2,R,0,14,,P,G,,
T42_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,15:43:00,15:55:00,16:01:00,12.5,NA,FC,t42,1,79,4.19,F,3,L,0,14,,G,P,,
T42_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,15:43:00,15:55:00,16:01:00,12.5,NA,FC,t42,1,79,4.19,F,4,R,6,14,,G,G,,
T42_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,15:43:00,15:55:00,16:01:00,12.5,NA,FC,t42,1,79,4.19,F,5,L,0,14,,G,G,,
T42_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,15:43:00,15:55:00,16:01:00,12.5,NA,FC,t42,1,79,4.19,F,6,R,0,14,,P,P,,
T42_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,15:43:00,15:55:00,16:01:00,12.5,NA,FC,t42,1,79,4.19,F,7,L,0,14,,G,G,,
T42_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/20/23,15:43:00,15:55:00,16:01:00,12.5,NA,FC,t42,1,79,4.19,F,8,R,6,14,,G,G,,
T43_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,16:55:00,17:05:00,17:14:00,12.2,131,VT,t43,3,75,2.85,M,1,L,0,14,,G,G,,
T43_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,16:55:00,17:05:00,17:14:00,12.2,131,VT,t43,3,75,2.85,M,2,R,5,14,,G,F,,
T43_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,16:55:00,17:05:00,17:14:00,12.2,131,VT,t43,3,75,2.85,M,3,L,0,14,,P,P,,FAIL DISREGARD
T43_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,16:55:00,17:05:00,17:14:00,12.2,131,VT,t43,3,75,2.85,M,4,R,0,14,,F,F,,
T43_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,16:55:00,17:05:00,17:14:00,12.2,131,VT,t43,3,75,2.85,M,5,L,1,5,6,G,G,,
T43_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,16:55:00,17:05:00,17:14:00,12.2,131,VT,t43,3,75,2.85,M,6,R,9,14,,G,G,1,
T43_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,16:55:00,17:05:00,17:14:00,12.2,131,VT,t43,3,75,2.85,M,7,L,0,14,,P,P,,
T43_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,16:55:00,17:05:00,17:14:00,12.2,131,VT,t43,3,75,2.85,M,8,R,1,6,,G,G,1,
T44_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,17:29:00,17:39:00,17:48:00,12.6,733,VT,t44,3,74,2.8,F,1,L,0,14,,P,P,,"FAIL, DISREGARD"
T44_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,17:29:00,17:39:00,17:48:00,12.6,733,VT,t44,3,74,2.8,F,2,R,0,14,,G,G,,MISSED 3
T44_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,17:29:00,17:39:00,17:48:00,12.6,733,VT,t44,3,74,2.8,F,3,L,10,14,,G,G,,
T44_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,17:29:00,17:39:00,17:48:00,12.6,733,VT,t44,3,74,2.8,F,4,R,6,14,,G,G,,
T44_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,17:29:00,17:39:00,17:48:00,12.6,733,VT,t44,3,74,2.8,F,5,L,0,14,,P,P,,
T44_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,17:29:00,17:39:00,17:48:00,12.6,733,VT,t44,3,74,2.8,F,6,R,0,14,,P,P,,"FAIL, DISREGARD"
T44_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,17:29:00,17:39:00,17:48:00,12.6,733,VT,t44,3,74,2.8,F,7,L,8,14,,G,G,,
T44_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,17:29:00,17:39:00,17:48:00,12.6,733,VT,t44,3,74,2.8,F,8,R,0,14,,G,G,,
T45_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,17:57:00,18:07:00,18:18:00,12.6,036F,VT,t45,3,71,2.31,M,1,R,0,14,,P,P,,"FAIL, DISREGARD"
T45_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,17:57:00,18:07:00,18:18:00,12.6,036F,VT,t45,3,71,2.31,M,2,R,6,14,,G,G,,MISSED 11
T45_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,17:57:00,18:07:00,18:18:00,12.6,036F,VT,t45,3,71,2.31,M,3,L,1,14,,G,G,,MISSED 6 AND 7
T45_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,17:57:00,18:07:00,18:18:00,12.6,036F,VT,t45,3,71,2.31,M,4,R,0,14,,P,P,,
T45_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,17:57:00,18:07:00,18:18:00,12.6,036F,VT,t45,3,71,2.31,M,5,L,0,14,,P,P,1,
T45_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,17:57:00,18:07:00,18:18:00,12.6,036F,VT,t45,3,71,2.31,M,6,R,0,14,,P,P,,
T45_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,17:57:00,18:07:00,18:18:00,12.6,036F,VT,t45,3,71,2.31,M,7,R,0,14,,P,P,,"FAIL, DISREGARD"
T45_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,17:57:00,18:07:00,18:18:00,12.6,036F,VT,t45,3,71,2.31,M,8,L,8,14,,G,G,2,
T45_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,17:57:00,18:07:00,18:18:00,12.6,036F,VT,t45,3,71,2.31,M,9,R,0,14,,P,P,1,
T45_DSExp3_12_20_2023,DS,1/1/23,16,12/13/23,SG,12/20/23,17:57:00,18:07:00,18:18:00,12.6,036F,VT,t45,3,71,2.31,M,10,R,8,14,,G,G,,
T46_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,8:56:00,9:07:00,9:18:00,12.9,NA,FC,t46,4,78,3.59,F,1,L,0,14,,G,P,,
T46_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,8:56:00,9:07:00,9:18:00,12.9,NA,FC,t46,4,78,3.59,F,2,R,2,14,,G,G,1,
T46_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,8:56:00,9:07:00,9:18:00,12.9,NA,FC,t46,4,78,3.59,F,3,L,0,14,,G,G,,
T46_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,8:56:00,9:07:00,9:18:00,12.9,NA,FC,t46,4,78,3.59,F,4,R,0,14,,G,G,1,
T46_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,8:56:00,9:07:00,9:18:00,12.9,NA,FC,t46,4,78,3.59,F,5,L,7,14,,G,G,,
T46_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,8:56:00,9:07:00,9:18:00,12.9,NA,FC,t46,4,78,3.59,F,6,R,11,14,,G,G,,
T46_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,8:56:00,9:07:00,9:18:00,12.9,NA,FC,t46,4,78,3.59,F,7,L,0,14,,F,P,,
T46_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,8:56:00,9:07:00,9:18:00,12.9,NA,FC,t46,4,78,3.59,F,8,R,0,14,,P,P,1,FISH STARTING TO LOE
T47_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,9:20:00,9:32:00,9:38:00,12.9,NA,FC,t47,4,79,3.78,F,1,L,8,14,,G,P,,
T47_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,9:20:00,9:32:00,9:38:00,12.9,NA,FC,t47,4,79,3.78,F,2,R,0,14,,P,G,,
T47_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,9:20:00,9:32:00,9:38:00,12.9,NA,FC,t47,4,79,3.78,F,3,L,0,14,,P,P,,
T47_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,9:20:00,9:32:00,9:38:00,12.9,NA,FC,t47,4,79,3.78,F,4,R,0,14,,F,G,1,
T47_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,9:20:00,9:32:00,9:38:00,12.9,NA,FC,t47,4,79,3.78,F,5,L,6,14,,G,G,,MISSED 9-10. LASER 11 MALFUNCTION
T47_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,9:20:00,9:32:00,9:38:00,12.9,NA,FC,t47,4,79,3.78,F,6,R,0,14,,F,F,,
T47_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,9:20:00,9:32:00,9:38:00,12.9,NA,FC,t47,4,79,3.78,F,7,L,4,14,,G,G,,
T47_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,9:20:00,9:32:00,9:38:00,12.9,NA,FC,t47,4,79,3.78,F,8,R,0,14,,P,P,,
T48_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,9:41:00,9:53:00,10:01:00,12.9,794,LT,t48,5,72,2.37,F,1,L,0,14,,P,P,,"FAIL, DISREGARD"
T48_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,9:41:00,9:53:00,10:01:00,12.9,794,LT,t48,5,72,2.37,F,2,R,0,14,,F,P,1,
T48_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,9:41:00,9:53:00,10:01:00,12.9,794,LT,t48,5,72,2.37,F,3,L,0,14,,P,G,,
T48_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,9:41:00,9:53:00,10:01:00,12.9,794,LT,t48,5,72,2.37,F,4,R,7,14,,G,G,1,
T48_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,9:41:00,9:53:00,10:01:00,12.9,794,LT,t48,5,72,2.37,F,5,L,0,14,,P,P,2,
T48_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,9:41:00,9:53:00,10:01:00,12.9,794,LT,t48,5,72,2.37,F,6,R,0,14,,F,G,,
T48_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,9:41:00,9:53:00,10:01:00,12.9,794,LT,t48,5,72,2.37,F,7,L,0,14,,G,G,,MISSED 1
T48_DSExp3_12_21_2023,DS,1/1/23,16,12/13/23,"SG,KK",12/21/23,9:41:00,9:53:00,10:01:00,12.9,794,LT,t48,5,72,2.37,F,8,L,4,14,,G,G,1,
